TDB_00007000,2024-09-23 11:27:33,TDB_CUST_2095989,NFLX,SELL,883,1265.39
TDB_00007001,2024-09-21 23:42:54,TDB_CUST_6356786,NFLX,SELL,261,78.2
TDB_00007002,2024-09-25 01:14:00,TDB_CUST_5551932,NVDA,BUY,910,590.56
TDB_00007003,2024-09-21 06:12:24,TDB_CUST_7204071,NFLX,SELL,315,1214.84
TDB_00007004,2024-09-24 04:17:20,TDB_CUST_1875377,V,BUY,446,205.73
TDB_00007005,2024-09-21 07:26:38,TDB_CUST_5527584,V,SELL,431,1255.08
TDB_00007006,2024-09-20 12:48:25,TDB_CUST_8930042,V,BUY,65,335.19
TDB_00007007,2024-09-19 02:53:36,TDB_CUST_8864045,FB,BUY,26,1338.58
TDB_00007008,2024-09-23 01:00:50,TDB_CUST_5841980,V,BUY,751,589.59
TDB_00007009,2024-09-22 00:06:02,TDB_CUST_8442471,TSLA,SELL,947,489.31
TDB_00007010,2024-09-21 12:51:53,TDB_CUST_3130877,TSLA,SELL,293,307.73
TDB_00007011,2024-09-20 03:42:20,TDB_CUST_6729025,V,BUY,251,145.12
TDB_00007012,2024-09-19 00:09:44,TDB_CUST_3062639,MSFT,SELL,135,185.66
TDB_00007013,2024-09-23 04:01:31,TDB_CUST_2900025,GOOGL,SELL,57,321.16
TDB_00007014,2024-09-20 04:25:48,TDB_CUST_4299062,AMZN,BUY,240,792.12
TDB_00007015,2024-09-21 13:36:50,TDB_CUST_6208136,V,BUY,354,550.71
TDB_00007016,2024-09-23 08:25:32,TDB_CUST_5832718,NVDA,SELL,298,570.67
TDB_00007017,2024-09-25 17:13:49,TDB_CUST_9705107,AMZN,BUY,887,265.38
TDB_00007018,2024-09-22 01:25:25,TDB_CUST_3243605,NFLX,BUY,355,1307.77
TDB_00007019,2024-09-19 07:06:34,TDB_CUST_4066022,TSLA,BUY,375,945.52
TDB_00007020,2024-09-22 15:10:24,TDB_CUST_5356518,GOOGL,SELL,189,509.58
TDB_00007021,2024-09-21 01:52:56,TDB_CUST_4499177,AMZN,SELL,428,1269.88
TDB_00007022,2024-09-20 14:07:40,TDB_CUST_1660041,GOOGL,SELL,684,849.33
TDB_00007023,2024-09-24 09:11:31,TDB_CUST_5606850,TSLA,BUY,39,798.49
