TDB_00000000,2024-09-19 22:16:18,TDB_CUST_5214938,V,SELL,683,638.02
TDB_00000001,2024-09-25 06:58:37,TDB_CUST_2517563,TSLA,SELL,45,1480.82
TDB_00000002,2024-09-19 14:46:00,TDB_CUST_8009136,GOOGL,SELL,837,736.37
TDB_00000003,2024-09-21 22:24:28,TDB_CUST_7788605,GOOGL,SELL,860,485.93
TDB_00000004,2024-09-19 22:13:22,TDB_CUST_9491926,AMZN,SELL,173,387.95
TDB_00000005,2024-09-20 02:02:33,TDB_CUST_6880935,AMZN,BUY,945,1185.13
TDB_00000006,2024-09-23 23:29:47,TDB_CUST_2981923,FB,SELL,132,298.92
TDB_00000007,2024-09-23 15:38:02,TDB_CUST_4327541,GOOGL,BUY,82,1458.59
TDB_00000008,2024-09-19 20:17:57,TDB_CUST_1815176,AMZN,BUY,560,629.12
TDB_00000009,2024-09-22 05:42:17,TDB_CUST_4606660,NFLX,SELL,271,1323.21
TDB_00000010,2024-09-19 05:48:36,TDB_CUST_6056790,V,SELL,864,538.28
TDB_00000011,2024-09-23 00:42:11,TDB_CUST_1319092,MSFT,SELL,953,46.34
TDB_00000012,2024-09-22 16:08:48,TDB_CUST_3017796,NVDA,SELL,979,502.67
TDB_00000013,2024-09-23 08:54:24,TDB_CUST_5587622,NVDA,SELL,393,1346.07
TDB_00000014,2024-09-19 06:09:18,TDB_CUST_1775026,MSFT,BUY,773,1094.27
TDB_00000015,2024-09-24 00:02:07,TDB_CUST_5774709,FB,SELL,498,69.11
TDB_00000016,2024-09-23 08:46:19,TDB_CUST_8321361,JPM,BUY,11,562.71
TDB_00000017,2024-09-19 03:40:55,TDB_CUST_8956992,GOOGL,BUY,6,1218.92
TDB_00000018,2024-09-23 22:00:34,TDB_CUST_2315665,MSFT,BUY,22,979.42
TDB_00000019,2024-09-24 07:08:27,TDB_CUST_6034867,NVDA,SELL,257,452.14
TDB_00000020,2024-09-22 18:27:08,TDB_CUST_9220044,NFLX,SELL,160,151.49
TDB_00000021,2024-09-22 06:43:23,TDB_CUST_2193808,V,BUY,955,735.9
TDB_00000022,2024-09-22 00:30:01,TDB_CUST_9947773,NFLX,SELL,693,1460.43
TDB_00000023,2024-09-24 18:48:45,TDB_CUST_9420285,V,SELL,824,656.95
TDB_00000024,2024-09-25 02:10:51,TDB_CUST_7973443,AMZN,SELL,112,679.06
TDB_00000025,2024-09-21 19:48:20,TDB_CUST_5114662,NVDA,SELL,249,1060.14
TDB_00000026,2024-09-23 13:27:40,TDB_CUST_9497204,AAPL,SELL,991,1359.41
TDB_00000027,2024-09-22 02:56:48,TDB_CUST_6510264,AMZN,BUY,801,1488.25
TDB_00000028,2024-09-19 10:50:11,TDB_CUST_5984593,AMZN,SELL,79,1293.08
TDB_00000029,2024-09-21 00:18:52,TDB_CUST_9809831,JPM,BUY,886,199.18
TDB_00000030,2024-09-23 15:43:31,TDB_CUST_3754192,MSFT,BUY,345,786.41
TDB_00000031,2024-09-23 20:09:56,TDB_CUST_8154824,TSLA,BUY,252,905.2
TDB_00000032,2024-09-21 16:23:48,TDB_CUST_1449843,NVDA,BUY,833,620.95
TDB_00000033,2024-09-20 03:54:18,TDB_CUST_6883151,JPM,SELL,365,1044.81
TDB_00000034,2024-09-23 15:09:13,TDB_CUST_8639953,AMZN,BUY,901,87.07
TDB_00000035,2024-09-19 17:01:28,TDB_CUST_9588867,TSLA,SELL,170,136.21
TDB_00000036,2024-09-24 10:03:41,TDB_CUST_9543100,MSFT,BUY,37,492.22
TDB_00000037,2024-09-20 20:10:04,TDB_CUST_5005615,FB,BUY,117,1267.25
TDB_00000038,2024-09-24 20:12:10,TDB_CUST_8747152,V,BUY,612,915.64
TDB_00000039,2024-09-23 09:39:37,TDB_CUST_4291250,NFLX,SELL,37,724.03
TDB_00000040,2024-09-19 02:52:16,TDB_CUST_7272245,FB,SELL,395,132.49
TDB_00000041,2024-09-22 21:59:48,TDB_CUST_9673915,AAPL,BUY,152,522.43
TDB_00000042,2024-09-24 04:35:29,TDB_CUST_1290868,TSLA,BUY,985,1218.13
TDB_00000043,2024-09-21 20:32:34,TDB_CUST_3856082,MSFT,BUY,361,1257.41
TDB_00000044,2024-09-19 19:46:17,TDB_CUST_5675461,V,SELL,368,50.73
TDB_00000045,2024-09-25 10:04:05,TDB_CUST_8012144,NFLX,BUY,349,308.53
TDB_00000046,2024-09-22 00:28:16,TDB_CUST_8680748,TSLA,SELL,662,131.57
TDB_00000047,2024-09-21 13:57:32,TDB_CUST_5941151,NFLX,SELL,230,161.11
TDB_00000048,2024-09-20 09:29:12,TDB_CUST_2494985,TSLA,BUY,362,389.36
TDB_00000049,2024-09-21 09:59:15,TDB_CUST_2863916,NFLX,SELL,521,600.13
TDB_00000050,2024-09-23 11:37:49,TDB_CUST_8377791,NFLX,BUY,963,1282.16
TDB_00000051,2024-09-24 08:39:28,TDB_CUST_8332811,NFLX,SELL,853,587.24
TDB_00000052,2024-09-24 14:53:58,TDB_CUST_5850336,AMZN,BUY,116,563.06
TDB_00000053,2024-09-21 10:45:01,TDB_CUST_7844744,V,SELL,428,376.63
TDB_00000054,2024-09-23 20:33:34,TDB_CUST_7335420,TSLA,BUY,728,664.64
TDB_00000055,2024-09-19 23:56:17,TDB_CUST_9360050,V,SELL,221,75.85
TDB_00000056,2024-09-20 07:39:25,TDB_CUST_3833267,FB,BUY,87,511.0
TDB_00000057,2024-09-24 07:27:26,TDB_CUST_4043826,FB,BUY,23,1475.75
TDB_00000058,2024-09-22 16:19:57,TDB_CUST_4971830,MSFT,SELL,825,657.61
TDB_00000059,2024-09-22 14:27:23,TDB_CUST_2751929,FB,BUY,254,1434.96
TDB_00000060,2024-09-23 10:27:35,TDB_CUST_1241656,FB,BUY,355,355.68
TDB_00000061,2024-09-21 19:51:11,TDB_CUST_9199293,NVDA,SELL,30,110.7
TDB_00000062,2024-09-19 01:26:52,TDB_CUST_5874485,AAPL,SELL,850,1156.15
TDB_00000063,2024-09-21 09:38:36,TDB_CUST_1571024,JPM,SELL,944,843.6
TDB_00000064,2024-09-23 13:36:13,TDB_CUST_5711456,AMZN,BUY,116,796.17
TDB_00000065,2024-09-18 23:18:04,TDB_CUST_1638346,JPM,SELL,192,1188.14
TDB_00000066,2024-09-23 20:40:50,TDB_CUST_2098430,AAPL,BUY,347,1105.92
