TDB_00004000,2024-09-20 17:48:03,TDB_CUST_9642277,GOOGL,SELL,522,739.19
TDB_00004001,2024-09-21 03:20:35,TDB_CUST_5800333,FB,BUY,597,1175.59
TDB_00004002,2024-09-24 11:45:46,TDB_CUST_3628630,GOOGL,BUY,382,1207.59
TDB_00004003,2024-09-22 21:22:19,TDB_CUST_9317070,MSFT,BUY,439,583.55
TDB_00004004,2024-09-18 21:52:28,TDB_CUST_3469329,JPM,SELL,729,1161.29
TDB_00004005,2024-09-20 10:10:55,TDB_CUST_5655608,JPM,SELL,898,947.98
TDB_00004006,2024-09-22 17:29:30,TDB_CUST_7403598,NVDA,SELL,783,35.16
TDB_00004007,2024-09-19 07:31:11,TDB_CUST_4163561,AAPL,SELL,960,408.06
TDB_00004008,2024-09-24 22:18:50,TDB_CUST_5906980,TSLA,BUY,183,370.6
TDB_00004009,2024-09-24 19:27:29,TDB_CUST_9560794,NFLX,BUY,259,1383.98
TDB_00004010,2024-09-18 21:21:41,TDB_CUST_2498119,NFLX,BUY,274,593.49
TDB_00004011,2024-09-20 04:51:17,TDB_CUST_7754204,FB,SELL,278,705.95
TDB_00004012,2024-09-19 04:54:05,TDB_CUST_5010505,AAPL,SELL,409,379.88
TDB_00004013,2024-09-19 21:54:24,TDB_CUST_5257869,V,SELL,108,1199.29
TDB_00004014,2024-09-24 19:37:56,TDB_CUST_9296496,V,BUY,971,703.16
TDB_00004015,2024-09-20 05:48:26,TDB_CUST_4381186,AAPL,SELL,805,246.43
TDB_00004016,2024-09-19 13:46:29,TDB_CUST_1307628,NVDA,SELL,693,433.23
TDB_00004017,2024-09-20 08:33:41,TDB_CUST_7983074,TSLA,BUY,502,286.6
TDB_00004018,2024-09-24 15:07:25,TDB_CUST_2737059,AAPL,BUY,890,397.53
TDB_00004019,2024-09-20 13:02:02,TDB_CUST_5693985,GOOGL,SELL,540,941.77
TDB_00004020,2024-09-23 08:18:09,TDB_CUST_7009480,AAPL,SELL,658,706.57
TDB_00004021,2024-09-20 09:38:59,TDB_CUST_6880311,FB,SELL,888,495.96
TDB_00004022,2024-09-20 05:13:52,TDB_CUST_7408719,NFLX,SELL,609,1121.18
TDB_00004023,2024-09-21 10:18:46,TDB_CUST_1854758,AMZN,SELL,739,152.83
TDB_00004024,2024-09-23 07:28:51,TDB_CUST_8747749,FB,BUY,90,1104.68
TDB_00004025,2024-09-21 16:25:41,TDB_CUST_7447919,MSFT,SELL,132,1346.39
TDB_00004026,2024-09-21 03:40:50,TDB_CUST_5104097,MSFT,BUY,515,978.47
TDB_00004027,2024-09-24 21:08:21,TDB_CUST_4719213,TSLA,SELL,158,925.9
TDB_00004028,2024-09-24 04:20:52,TDB_CUST_8225244,GOOGL,BUY,45,311.39
TDB_00004029,2024-09-21 05:25:27,TDB_CUST_8681682,JPM,BUY,607,26.77
TDB_00004030,2024-09-23 18:08:41,TDB_CUST_6378814,JPM,BUY,638,1295.23
TDB_00004031,2024-09-24 15:23:22,TDB_CUST_3051866,V,BUY,418,358.92
TDB_00004032,2024-09-22 23:31:45,TDB_CUST_3898982,NFLX,BUY,915,455.11
TDB_00004033,2024-09-23 17:16:15,TDB_CUST_7321613,NFLX,BUY,650,72.95
TDB_00004034,2024-09-19 02:40:45,TDB_CUST_8260907,AMZN,SELL,503,40.04
TDB_00004035,2024-09-19 08:57:46,TDB_CUST_8197631,V,BUY,104,1123.78
TDB_00004036,2024-09-25 15:53:17,TDB_CUST_3707994,AAPL,BUY,228,71.06
TDB_00004037,2024-09-25 08:29:04,TDB_CUST_8173241,V,SELL,371,680.78
TDB_00004038,2024-09-22 08:59:33,TDB_CUST_9892505,NFLX,BUY,419,569.0
TDB_00004039,2024-09-21 16:40:36,TDB_CUST_5982276,AMZN,SELL,232,438.12
TDB_00004040,2024-09-19 07:13:18,TDB_CUST_5027050,AAPL,SELL,423,780.39
TDB_00004041,2024-09-23 20:48:11,TDB_CUST_6676031,TSLA,SELL,323,78.33
TDB_00004042,2024-09-25 17:35:27,TDB_CUST_5583164,AAPL,SELL,133,1203.93
TDB_00004043,2024-09-22 12:49:49,TDB_CUST_3842091,MSFT,SELL,605,449.0
TDB_00004044,2024-09-20 00:55:40,TDB_CUST_2858020,V,BUY,816,136.44
TDB_00004045,2024-09-19 02:32:55,TDB_CUST_8685594,MSFT,BUY,520,872.66
TDB_00004046,2024-09-23 03:26:36,TDB_CUST_1112086,GOOGL,SELL,878,757.2
TDB_00004047,2024-09-22 11:50:02,TDB_CUST_9397985,FB,SELL,154,1005.33
TDB_00004048,2024-09-20 04:51:01,TDB_CUST_5000943,AMZN,SELL,973,1290.5
TDB_00004049,2024-09-21 07:06:55,TDB_CUST_4787145,MSFT,SELL,387,1336.21
TDB_00004050,2024-09-22 02:52:45,TDB_CUST_6608153,AAPL,SELL,17,644.6
TDB_00004051,2024-09-23 18:43:45,TDB_CUST_3686728,V,SELL,881,1172.38
TDB_00004052,2024-09-24 15:21:48,TDB_CUST_7100084,V,BUY,412,543.26
TDB_00004053,2024-09-18 23:30:20,TDB_CUST_1542487,NFLX,SELL,331,249.46
TDB_00004054,2024-09-25 13:06:19,TDB_CUST_2816517,NFLX,BUY,251,532.08
TDB_00004055,2024-09-19 03:13:48,TDB_CUST_1162684,FB,SELL,417,461.73
TDB_00004056,2024-09-21 15:56:07,TDB_CUST_1754852,TSLA,BUY,792,212.64
TDB_00004057,2024-09-23 09:46:11,TDB_CUST_5247547,JPM,SELL,86,1184.85
TDB_00004058,2024-09-22 02:03:53,TDB_CUST_8962418,AAPL,BUY,219,1293.32
TDB_00004059,2024-09-24 11:42:51,TDB_CUST_1299818,MSFT,BUY,201,1279.35
TDB_00004060,2024-09-19 23:51:15,TDB_CUST_1931741,NVDA,BUY,272,623.47
TDB_00004061,2024-09-21 09:57:38,TDB_CUST_1388992,AAPL,BUY,28,474.74
TDB_00004062,2024-09-21 22:02:13,TDB_CUST_6518227,AAPL,BUY,514,1129.43
TDB_00004063,2024-09-22 02:32:21,TDB_CUST_1121927,TSLA,SELL,708,1300.72
TDB_00004064,2024-09-23 23:13:18,TDB_CUST_8677219,AMZN,BUY,302,1202.99
TDB_00004065,2024-09-21 13:41:53,TDB_CUST_7576719,AMZN,SELL,694,1344.56
TDB_00004066,2024-09-22 07:35:08,TDB_CUST_6395644,FB,BUY,55,559.89
TDB_00004067,2024-09-18 20:57:31,TDB_CUST_8863796,V,BUY,939,1332.96
TDB_00004068,2024-09-19 10:47:52,TDB_CUST_5724719,AAPL,SELL,990,1020.64
TDB_00004069,2024-09-22 14:20:36,TDB_CUST_8110258,TSLA,BUY,186,1456.82
