TDB_00005000,2024-09-22 16:18:29,TDB_CUST_1763690,FB,SELL,706,617.9
TDB_00005001,2024-09-25 08:08:50,TDB_CUST_4970548,NVDA,SELL,45,279.26
TDB_00005002,2024-09-21 14:59:07,TDB_CUST_7768158,V,SELL,526,124.37
TDB_00005003,2024-09-25 06:37:09,TDB_CUST_4439243,TSLA,BUY,435,1417.05
TDB_00005004,2024-09-19 06:59:45,TDB_CUST_7642313,NVDA,BUY,837,540.86
TDB_00005005,2024-09-21 10:17:12,TDB_CUST_7993206,V,BUY,349,47.81
TDB_00005006,2024-09-24 09:51:55,TDB_CUST_9976883,AAPL,BUY,946,1379.15
TDB_00005007,2024-09-21 02:31:01,TDB_CUST_9073770,MSFT,SELL,710,1406.93
TDB_00005008,2024-09-22 02:32:43,TDB_CUST_5623620,TSLA,BUY,526,800.54
TDB_00005009,2024-09-23 01:38:41,TDB_CUST_8307467,V,SELL,76,312.01
TDB_00005010,2024-09-20 19:46:47,TDB_CUST_4270675,JPM,BUY,452,657.92
TDB_00005011,2024-09-20 12:18:32,TDB_CUST_2246252,FB,BUY,673,954.35
TDB_00005012,2024-09-24 19:29:27,TDB_CUST_5237046,GOOGL,SELL,978,1250.18
TDB_00005013,2024-09-21 07:08:29,TDB_CUST_1046711,NVDA,BUY,993,323.06
TDB_00005014,2024-09-23 07:50:02,TDB_CUST_1671664,AMZN,BUY,471,250.48
TDB_00005015,2024-09-19 23:58:16,TDB_CUST_9019148,TSLA,SELL,697,792.31
TDB_00005016,2024-09-23 02:18:31,TDB_CUST_8153555,AAPL,BUY,780,777.63
TDB_00005017,2024-09-21 02:13:31,TDB_CUST_6166479,MSFT,BUY,443,644.95
TDB_00005018,2024-09-22 22:22:11,TDB_CUST_1664623,JPM,BUY,756,203.04
TDB_00005019,2024-09-22 19:47:14,TDB_CUST_3882388,NFLX,BUY,321,491.46
TDB_00005020,2024-09-21 23:02:47,TDB_CUST_8029201,TSLA,BUY,135,787.77
TDB_00005021,2024-09-24 21:30:50,TDB_CUST_4989316,NVDA,BUY,589,1112.88
TDB_00005022,2024-09-25 09:22:48,TDB_CUST_9298583,MSFT,BUY,677,532.84
TDB_00005023,2024-09-22 17:36:29,TDB_CUST_5557568,TSLA,BUY,856,1332.64
TDB_00005024,2024-09-21 20:16:03,TDB_CUST_6881722,AMZN,SELL,201,1033.43
TDB_00005025,2024-09-19 09:55:07,TDB_CUST_6201393,AMZN,SELL,911,299.95
TDB_00005026,2024-09-24 16:08:08,TDB_CUST_5985469,AAPL,SELL,977,1309.8
TDB_00005027,2024-09-19 05:44:37,TDB_CUST_4241985,NVDA,BUY,566,1078.74
TDB_00005028,2024-09-20 06:33:43,TDB_CUST_7457886,V,BUY,404,1276.76
TDB_00005029,2024-09-21 17:58:13,TDB_CUST_7546098,NFLX,SELL,92,1340.96
TDB_00005030,2024-09-19 20:06:59,TDB_CUST_8849008,FB,SELL,211,1192.47
TDB_00005031,2024-09-19 22:33:08,TDB_CUST_8444916,GOOGL,BUY,747,1131.04
TDB_00005032,2024-09-21 14:05:36,TDB_CUST_2921797,AMZN,BUY,983,106.45
TDB_00005033,2024-09-23 09:10:55,TDB_CUST_5695271,AMZN,BUY,429,615.78
TDB_00005034,2024-09-19 19:55:03,TDB_CUST_9947324,TSLA,BUY,626,214.77
TDB_00005035,2024-09-22 01:38:32,TDB_CUST_7564109,NFLX,BUY,822,664.03
TDB_00005036,2024-09-22 22:37:27,TDB_CUST_3301091,V,BUY,111,503.87
TDB_00005037,2024-09-24 17:58:31,TDB_CUST_6749524,FB,BUY,58,256.99
TDB_00005038,2024-09-24 16:36:18,TDB_CUST_7259652,MSFT,SELL,95,740.01
TDB_00005039,2024-09-25 09:17:44,TDB_CUST_8978209,JPM,SELL,185,590.97
TDB_00005040,2024-09-20 23:06:05,TDB_CUST_2909217,JPM,SELL,481,197.3
TDB_00005041,2024-09-24 06:34:03,TDB_CUST_6716613,TSLA,SELL,774,663.35
TDB_00005042,2024-09-24 10:30:35,TDB_CUST_7143405,NVDA,BUY,867,1085.51
TDB_00005043,2024-09-21 19:23:15,TDB_CUST_4923260,AAPL,SELL,541,477.64
TDB_00005044,2024-09-20 21:25:52,TDB_CUST_4597049,AAPL,BUY,731,113.21
TDB_00005045,2024-09-19 08:03:52,TDB_CUST_6710680,V,BUY,499,461.5
TDB_00005046,2024-09-25 11:02:45,TDB_CUST_2880072,V,SELL,102,912.46
TDB_00005047,2024-09-25 13:32:05,TDB_CUST_5068035,AMZN,BUY,362,974.74
TDB_00005048,2024-09-20 20:43:30,TDB_CUST_7416165,NFLX,SELL,834,1316.67
TDB_00005049,2024-09-20 04:54:47,TDB_CUST_4552461,AMZN,SELL,270,831.49
TDB_00005050,2024-09-18 21:00:50,TDB_CUST_2282415,MSFT,BUY,213,638.6
TDB_00005051,2024-09-22 17:06:55,TDB_CUST_5195668,AMZN,SELL,129,1213.24
TDB_00005052,2024-09-25 14:02:02,TDB_CUST_3971294,JPM,SELL,342,1001.06
TDB_00005053,2024-09-19 19:32:16,TDB_CUST_4060797,AAPL,SELL,470,586.72
TDB_00005054,2024-09-23 13:27:46,TDB_CUST_4876992,V,BUY,666,35.49
TDB_00005055,2024-09-24 18:26:26,TDB_CUST_4154167,AMZN,SELL,449,474.1
TDB_00005056,2024-09-23 22:17:41,TDB_CUST_5710370,AMZN,BUY,881,407.68
TDB_00005057,2024-09-21 08:54:15,TDB_CUST_1829231,GOOGL,BUY,852,1193.96
TDB_00005058,2024-09-23 01:03:08,TDB_CUST_9241502,JPM,SELL,954,379.98
TDB_00005059,2024-09-23 08:24:49,TDB_CUST_8756377,V,SELL,378,666.95
TDB_00005060,2024-09-22 01:29:24,TDB_CUST_2434921,NFLX,BUY,807,1374.53
TDB_00005061,2024-09-21 09:55:41,TDB_CUST_3040529,MSFT,SELL,494,1172.78
TDB_00005062,2024-09-25 13:17:37,TDB_CUST_5385363,V,SELL,844,503.21
TDB_00005063,2024-09-21 15:21:34,TDB_CUST_8213218,FB,SELL,73,388.21
TDB_00005064,2024-09-22 08:20:48,TDB_CUST_8710894,NFLX,BUY,42,882.19
TDB_00005065,2024-09-20 06:23:08,TDB_CUST_9176226,GOOGL,BUY,289,1447.29
TDB_00005066,2024-09-19 09:59:11,TDB_CUST_3461488,AAPL,SELL,46,854.02
TDB_00005067,2024-09-23 23:58:46,TDB_CUST_5296071,AAPL,BUY,932,738.42
TDB_00005068,2024-09-24 03:04:59,TDB_CUST_7735317,JPM,BUY,367,1182.68
TDB_00005069,2024-09-24 02:40:17,TDB_CUST_9390173,NFLX,SELL,538,894.68
TDB_00005070,2024-09-23 14:10:33,TDB_CUST_5875248,GOOGL,BUY,164,967.8
TDB_00005071,2024-09-24 20:22:41,TDB_CUST_9518077,TSLA,SELL,457,888.37
TDB_00005072,2024-09-19 16:07:29,TDB_CUST_8486637,AAPL,SELL,667,702.63
TDB_00005073,2024-09-24 11:18:00,TDB_CUST_4225409,TSLA,BUY,16,242.02
TDB_00005074,2024-09-24 12:20:50,TDB_CUST_3229787,V,SELL,327,541.56
TDB_00005075,2024-09-19 08:49:48,TDB_CUST_1129415,GOOGL,SELL,795,244.34
TDB_00005076,2024-09-23 20:10:40,TDB_CUST_1774838,JPM,SELL,177,1008.01
TDB_00005077,2024-09-23 17:07:35,TDB_CUST_3749586,FB,BUY,290,484.73
TDB_00005078,2024-09-23 02:39:46,TDB_CUST_4183308,NFLX,BUY,1,1495.95
TDB_00005079,2024-09-22 10:45:58,TDB_CUST_4581416,FB,SELL,267,51.67
TDB_00005080,2024-09-24 06:24:49,TDB_CUST_1009755,FB,SELL,771,299.84
TDB_00005081,2024-09-22 08:48:51,TDB_CUST_4425445,TSLA,SELL,932,488.96
TDB_00005082,2024-09-18 23:48:56,TDB_CUST_7833069,GOOGL,SELL,237,123.73
